Timestamp,Data1,Data2,Data3,,0,-991,0
42:06.3,123.9188,72.1875,511.4065,,,,
42:06.4,123.8063,72.2063,511.467,,,,
42:06.4,123.9187,72.2625,511.3762,,,,
42:06.4,123.8625,72.1688,511.2855,,,,
42:06.4,123.825,72,511.4065,,,,
42:06.5,123.6188,71.85,511.346,,,,
42:06.5,123.6188,71.6813,511.1947,,,,
42:06.5,123.6188,71.7375,511.0132,,,,
42:06.6,123.675,71.775,510.9527,,,,
42:06.6,123.7688,71.8125,511.0435,,,,
42:06.6,123.6562,71.7188,511.1342,,,,
42:06.6,123.5437,71.775,511.104,,,,
42:06.6,123.6562,71.9813,511.1645,,,,
42:06.7,123.75,71.9438,511.0435,,,,
42:06.7,123.7125,72.0938,511.1342,,,,
42:06.7,123.7313,72,511.4367,,,,
42:06.8,123.7688,72.0188,511.4065,,,,
42:06.8,123.7875,72.0188,511.4973,,,,
42:06.8,123.8813,72.0563,511.4367,,,,
42:06.8,123.9375,72.1687,511.4065,,,,
42:06.9,123.7875,72.1875,511.2855,,,,
42:06.9,123.8625,72.2438,511.3762,,,,
42:06.9,123.8063,72.2812,511.2855,,,,
42:06.9,123.8063,72.2812,511.1342,,,,
42:07.0,123.6938,72.2625,511.0738,,,,
42:07.0,123.7125,72.1875,510.983,,,,
42:07.0,123.7313,72.2063,510.8923,,,,
42:07.1,123.6562,72.1313,510.9528,,,,
42:07.1,123.6,71.9625,510.9528,,,,
42:07.1,123.6,71.9437,510.983,,,,
42:07.1,123.6563,71.925,510.983,,,,
42:07.2,123.6188,71.9812,511.104,,,,
42:07.2,123.6188,72.0188,511.104,,,,
42:07.2,123.5813,72.0563,511.1645,,,,
42:07.2,123.5437,72.0188,511.1948,,,,
42:07.3,123.7312,72,511.225,,,,
42:07.3,123.9563,72.1313,511.4065,,,,
42:07.3,123.9938,72.1688,511.3763,,,,
42:07.3,123.8438,72.1313,511.3157,,,,
42:07.4,123.7875,72.15,510.983,,,,
42:07.4,123.9,72.0375,510.9225,,,,
42:07.4,123.9563,72.1125,510.8015,,,,
42:07.4,123.9187,72.1313,510.6805,,,,
42:07.5,123.825,72.1875,510.6502,,,,
42:07.5,123.7125,72.1688,510.4688,,,,
42:07.5,123.6562,72.3,510.62,,,,
42:07.5,123.8438,72.3188,510.7107,,,,
42:07.6,123.8812,72.3188,510.9225,,,,
42:07.6,123.75,72.375,511.0132,,,,
42:07.6,123.7125,72.3,511.0435,,,,
42:07.7,123.75,72.3938,511.1948,,,,
42:07.7,123.8063,72.3562,511.104,,,,
42:07.7,123.9,72.3187,511.0435,,,,
42:07.7,123.975,72.1688,510.8318,,,,
42:07.8,123.9,72.1687,510.741,,,,
42:07.8,123.9188,72.2063,510.6805,,,,
42:07.8,124.0687,72.2625,510.741,,,,
42:07.8,124.0875,72.2063,510.7108,,,,
42:07.9,124.1813,72.2063,510.6502,,,,
42:07.9,124.0875,72.1875,510.7108,,,,
42:07.9,124.05,72.075,510.8015,,,,
42:07.9,123.8812,72.0375,510.9225,,,,
42:08.0,123.9188,72.075,511.1343,,,,
42:08.0,123.9563,72,511.225,,,,
42:08.0,124.0125,71.8875,511.1645,,,,
42:08.0,124.0312,72,511.2552,,,,
42:08.1,123.9938,71.8688,511.346,,,,
42:08.1,124.05,71.8125,511.3763,,,,
42:08.1,123.9187,71.9062,511.346,,,,
42:08.2,123.9,71.8875,511.346,,,,
42:08.2,123.8625,71.9062,511.2855,,,,
42:08.2,123.8438,71.7937,511.346,,,,
42:08.2,123.7688,71.775,511.3763,,,,
42:08.3,123.8063,71.7937,511.346,,,,
42:08.3,123.7875,71.8313,511.3763,,,,
42:08.3,123.7313,71.9812,511.3763,,,,
42:08.3,123.7875,72.075,511.4367,,,,
42:08.4,123.825,72.0563,511.4367,,,,
42:08.4,123.8438,72,511.3763,,,,
42:08.4,123.9,72.075,511.4065,,,,
42:08.4,123.8813,72.15,511.4367,,,,
42:08.5,123.7313,72.1125,511.5577,,,,
42:08.5,123.675,72.15,511.4972,,,,
42:08.5,123.8063,72.0563,511.588,,,,
42:08.6,123.8063,71.925,511.467,,,,
42:08.6,123.8438,72,511.467,,,,
42:08.6,123.825,72.0375,511.467,,,,
42:08.7,123.7125,72.0188,511.2855,,,,
42:08.7,123.675,72,511.1645,,,,
42:08.7,123.7125,72,510.9528,,,,
42:08.7,123.7688,72.0188,511.0737,,,,
42:08.8,123.75,72.1125,511.0132,,,,
42:08.8,123.8063,72.1688,511.1645,,,,
42:08.8,123.9563,72.2063,511.104,,,,
42:08.8,123.975,72.2625,511.0737,,,,
42:08.9,124.1063,72.3375,511.225,,,,
42:08.9,124.05,72.3188,511.346,,,,
42:08.9,124.125,72.3375,511.4065,,,,
42:08.9,124.2,72.3562,511.2855,,,,
42:09.0,124.2188,72.2063,511.2553,,,,
42:09.0,124.1813,72.225,511.1645,,,,
42:09.0,124.0313,72.1875,511.2552,,,,
42:09.0,124.0313,72.1125,511.467,,,,
42:09.0,123.9563,72.1125,511.3763,,,,
42:09.1,124.0875,72.1312,511.3158,,,,
42:09.1,124.1062,72.1125,511.467,,,,
42:09.1,124.05,72.15,511.4972,,,,
42:09.2,124.1063,72.15,511.4367,,,,
42:09.2,124.1063,72.2063,511.346,,,,
42:09.2,124.125,72.1875,511.2855,,,,
42:09.2,124.1625,72.3,511.104,,,,
42:09.3,124.125,72.3938,510.983,,,,
42:09.3,124.1625,72.4688,510.9225,,,,
42:09.3,124.1813,72.5438,510.7712,,,,
42:09.3,124.05,72.4125,510.862,,,,
42:09.4,123.9938,72.45,510.9225,,,,
42:09.4,123.975,72.3375,511.1342,,,,
42:09.4,123.9375,72.2625,511.225,,,,
42:09.5,123.7688,72.0188,511.4367,,,,
42:09.5,123.7313,71.85,511.5577,,,,
42:09.5,123.5438,71.7563,511.8603,,,,
42:09.5,123.375,71.5688,512.2233,,,,
42:09.6,123.375,71.4,512.2535,,,,
42:09.6,123.2437,71.2688,512.4048,,,,
42:09.6,123.2437,71.2688,512.435,,,,
42:09.6,123.2437,71.325,512.556,,,,
42:09.7,123.225,71.3438,512.5258,,,,
42:09.7,123.1312,71.3438,512.8887,,,,
42:09.7,122.9812,71.25,512.7375,,,,
42:09.8,122.9625,71.1938,512.6165,,,,
42:09.8,122.9813,71.2688,512.6165,,,,
42:09.8,122.8687,71.325,512.7072,,,,
42:09.9,122.775,71.25,512.6467,,,,
42:09.9,122.7,71.0625,512.677,,,,
42:09.9,122.7188,71.0063,512.8585,,,,
42:09.9,122.625,70.8,512.8888,,,,
42:09.9,122.7,70.6875,513.0703,,,,
42:10.0,122.5125,70.6125,513.1308,,,,
42:10.0,122.3438,70.4438,513.2215,,,,
42:10.0,122.325,70.3313,513.2518,,,,
42:10.0,122.1187,70.1813,513.4635,,,,
42:10.1,122.0438,70.1438,513.5543,,,,
42:10.1,121.9875,70.1062,513.4635,,,,
42:10.1,122.0063,70.125,513.4332,,,,
42:10.1,121.95,70.2188,513.4635,,,,
42:10.2,122.0813,70.275,513.524,,,,
42:10.2,122.2313,70.3313,513.6147,,,,
42:10.2,122.2125,70.35,513.7055,,,,
42:10.2,122.4188,70.4438,513.7055,,,,
42:10.3,122.4563,70.575,513.6752,,,,
42:10.3,122.4563,70.5563,513.6752,,,,
42:10.3,122.4375,70.5188,513.5543,,,,
42:10.4,122.475,70.4438,513.5543,,,,
42:10.4,122.4375,70.425,513.5845,,,,
42:10.4,122.2688,70.35,513.3727,,,,
42:10.4,122.2875,70.3125,513.2518,,,,
42:10.4,122.175,70.2,513.282,,,,
42:10.5,122.025,70.05,513.282,,,,
42:10.5,122.0625,69.975,513.2215,,,,
42:10.5,122.0438,69.975,513.3727,,,,
42:10.6,121.95,69.9188,513.3425,,,,
42:10.6,121.875,69.8438,513.403,,,,
42:10.6,122.0062,69.825,513.5543,,,,
42:10.6,121.9125,69.7875,513.7055,,,,
42:10.7,121.9313,69.7312,513.5542,,,,
42:10.7,122.0063,69.8063,513.6752,,,,
42:10.7,121.8188,69.7312,513.8567,,,,
42:10.8,121.7625,69.6375,513.8265,,,,
42:10.8,121.725,69.4688,513.9172,,,,
42:10.8,121.575,69.3,513.8265,,,,
42:10.9,121.3313,69.2063,513.9778,,,,
42:10.9,121.2,69.0938,513.9172,,,,
42:10.9,121.0875,68.9062,514.2198,,,,
42:10.9,120.9,68.6625,514.3105,,,,
42:11.0,120.825,68.6063,514.4315,,,,
42:11.0,120.6937,68.4938,514.5222,,,,
42:11.0,120.675,68.4188,514.6432,,,,
42:11.0,120.6375,68.3812,514.7946,,,,
42:11.1,120.5625,68.2875,514.9458,,,,
42:11.1,120.5438,68.25,515.1273,,,,
42:11.1,120.4312,68.2688,515.097,,,,
42:11.1,120.3938,68.3813,515.0365,,,,
42:11.2,120.4688,68.25,515.0668,,,,
42:11.2,120.45,68.175,515.2483,,,,
42:11.2,120.375,68.1375,515.3087,,,,
42:11.2,120.3,68.0438,515.46,,,,
42:11.3,120.375,68.0438,515.4297,,,,
42:11.3,120.2625,67.95,515.3995,,,,
42:11.3,120.2438,67.9688,515.4297,,,,
42:11.3,120.2063,67.7625,515.4903,,,,
42:11.4,120.15,67.6875,515.4297,,,,
42:11.4,120.1875,67.6688,515.218,,,,
42:11.4,120.1125,67.6313,515.097,,,,
42:11.4,120.0938,67.7438,514.8853,,,,
42:11.5,119.9813,67.7063,514.9155,,,,
42:11.5,120.1125,67.6875,514.976,,,,
42:11.5,120.0938,67.7438,515.0365,,,,
42:11.5,120.0187,67.8562,515.0062,,,,
42:11.6,119.925,67.8938,515.0063,,,,
42:11.6,119.9062,67.9313,515.2785,,,,
42:11.6,120.0188,67.9313,515.3693,,,,
42:11.6,120.1125,67.8938,515.4297,,,,
42:11.7,120.1875,67.8938,515.4297,,,,
42:11.7,120.1313,68.0063,515.5508,,,,
42:11.7,120.1313,67.9313,515.3693,,,,
42:11.7,120.225,67.9313,515.4297,,,,
42:11.8,120.1313,67.9875,515.3995,,,,
42:11.8,120.1125,68.0813,515.2483,,,,
42:11.8,120,68.1188,515.2483,,,,
42:11.9,119.85,68.0813,515.2785,,,,
42:11.9,119.7375,68.0438,515.218,,,,
42:11.9,119.7375,68.0438,515.1272,,,,
42:11.9,119.7188,68.0813,515.3088,,,,
42:12.0,119.7563,68.0438,515.339,,,,
42:12.0,119.7563,68.0813,515.4298,,,,
42:12.0,119.9062,68.025,515.339,,,,
42:12.0,120,68.1375,515.3995,,,,
42:12.1,120.2062,68.175,515.4298,,,,
42:12.1,120.3,68.3063,515.5508,,,,
42:12.1,120.2812,68.3625,515.5507,,,,
42:12.2,120.3375,68.3813,515.581,,,,
42:12.2,120.375,68.3813,515.581,,,,
42:12.2,120.5625,68.4188,515.6718,,,,
42:12.2,120.5438,68.3812,515.6718,,,,
42:12.3,120.5812,68.3625,515.5811,,,,
42:12.3,120.6562,68.4188,515.5811,,,,
42:12.3,120.6562,68.4,515.5206,,,,
42:12.3,120.7875,68.3438,515.5508,,,,
42:12.4,120.7875,68.3625,515.6113,,,,
42:12.4,120.8063,68.3812,515.702,,,,
42:12.4,120.7313,68.2875,515.7322,,,,
42:12.4,120.6938,68.2875,515.9742,,,,
42:12.5,120.5813,68.25,516.0045,,,,
42:12.5,120.5813,68.2687,516.0045,,,,
42:12.5,120.45,68.2125,516.065,,,,
42:12.5,120.4313,68.2125,516.1557,,,,
42:12.6,120.525,68.1375,516.0952,,,,
42:12.6,120.525,68.175,516.0952,,,,
42:12.6,120.525,68.2312,516.065,,,,
42:12.6,120.4875,68.2875,516.0045,,,,
42:12.7,120.5813,68.3625,516.2162,,,,
42:12.7,120.4688,68.2688,516.2162,,,,
42:12.7,120.675,68.3812,516.1255,,,,
42:12.8,120.675,68.4,516.0347,,,,
42:12.8,120.6563,68.5125,516.0348,,,,
42:12.8,120.5813,68.475,515.9742,,,,
42:12.8,120.6563,68.4563,515.8533,,,,
42:12.9,120.7313,68.4188,515.7625,,,,
42:12.9,120.7125,68.3813,515.7322,,,,
42:12.9,120.7313,68.5312,515.7927,,,,
42:12.9,120.6562,68.5125,515.7927,,,,
42:13.0,120.6563,68.3438,515.823,,,,
42:13.0,120.5813,68.2875,515.8532,,,,
42:13.0,120.6375,68.3063,515.702,,,,
42:13.0,120.6375,68.4,515.702,,,,
42:13.1,120.5813,68.4187,515.702,,,,
42:13.1,120.525,68.3625,515.4297,,,,
42:13.1,120.3938,68.2875,515.3693,,,,
42:13.1,120.4125,68.2875,515.2785,,,,
42:13.2,120.375,68.3625,515.218,,,,
42:13.2,120.3938,68.3063,515.3088,,,,
42:13.2,120.45,68.325,515.4297,,,,
42:13.2,120.4125,68.2875,515.3693,,,,
42:13.3,120.45,68.3438,515.3088,,,,
42:13.3,120.4688,68.4188,515.3693,,,,
42:13.3,120.6188,68.5125,515.3693,,,,
42:13.4,120.675,68.4563,515.4903,,,,
42:13.4,120.675,68.6063,515.4298,,,,
42:13.4,120.6375,68.6813,515.3995,,,,
42:13.4,120.6375,68.6813,515.3693,,,,
42:13.5,120.675,68.7938,515.5205,,,,
42:13.5,120.675,68.7562,515.6718,,,,
42:13.5,120.7313,68.775,515.823,,,,
42:13.6,120.6938,68.6625,515.8533,,,,
42:13.6,120.7125,68.6813,515.8533,,,,
42:13.6,120.8438,68.6063,515.9137,,,,
42:13.6,120.825,68.5125,515.7928,,,,
42:13.7,120.7688,68.6063,515.823,,,,
42:13.7,120.7313,68.4938,515.7323,,,,
42:13.7,120.7313,68.5312,515.6415,,,,
42:13.7,120.675,68.4375,515.4601,,,,
42:13.8,120.75,68.5312,515.4298,,,,
42:13.8,120.825,68.6062,515.3088,,,,
42:13.8,120.75,68.5312,515.3692,,,,
42:13.8,120.9375,68.6063,515.339,,,,
42:13.9,120.9188,68.5313,515.339,,,,
42:13.9,120.975,68.55,515.3087,,,,
42:13.9,120.9188,68.4563,515.4297,,,,
42:13.9,120.9375,68.4938,515.5508,,,,
42:14.0,120.975,68.475,515.4298,,,,
42:14.0,120.8625,68.4563,515.3995,,,,
42:14.0,120.975,68.5313,515.3995,,,,
42:14.0,120.9563,68.55,515.4902,,,,
42:14.1,120.975,68.6063,515.46,,,,
42:14.1,121.0312,68.6438,515.5205,,,,
42:14.1,121.1063,68.775,515.2482,,,,
42:14.2,121.1625,68.8125,515.218,,,,
42:14.2,121.0875,68.8313,515.4297,,,,
42:14.2,121.0875,68.7562,515.581,,,,
42:14.2,121.0125,68.775,515.6112,,,,
42:14.3,120.8625,68.8875,515.6718,,,,
42:14.3,120.8813,68.7375,515.7625,,,,
42:14.3,120.8438,68.7,515.823,,,,
42:14.3,120.7875,68.775,515.9742,,,,
42:14.4,120.8438,68.7375,516.0347,,,,
42:14.4,120.8063,68.6625,515.944,,,,
42:14.4,120.7313,68.775,516.0045,,,,
42:14.4,120.7688,68.8313,515.944,,,,
42:14.5,120.8812,68.8125,515.7322,,,,
42:14.5,120.8063,68.9812,515.5204,,,,
42:14.5,120.7312,68.9625,515.3995,,,,
42:14.5,120.6375,68.8875,515.3995,,,,
42:14.6,120.5813,68.925,515.4297,,,,
42:14.6,120.5438,68.9062,515.5507,,,,
42:14.6,120.7125,68.85,515.4297,,,,
42:14.7,120.6375,68.8312,515.4297,,,,
42:14.7,120.5813,68.7188,515.5508,,,,
42:14.7,120.675,68.625,515.6112,,,,
42:14.7,120.6938,68.6438,515.6113,,,,
42:14.8,120.9188,68.5875,515.6415,,,,
42:14.8,120.9375,68.55,515.6718,,,,
42:14.8,121.05,68.5688,515.5811,,,,
42:14.8,121.05,68.55,515.6415,,,,
42:14.9,120.9938,68.7188,515.6718,,,,
42:14.9,121.0125,68.7375,515.581,,,,
42:14.9,121.05,68.7562,515.7928,,,,
42:14.9,121.0875,68.8313,515.7322,,,,
42:15.0,121.05,68.9062,515.6718,,,,
42:15.0,121.0312,68.9813,515.5205,,,,
42:15.0,120.9938,69.0563,515.5205,,,,
42:15.0,120.7875,69.1313,515.5205,,,,
42:15.1,120.8813,68.9437,515.46,,,,
42:15.1,120.9187,69.0188,515.46,,,,
42:15.1,120.9,69.0938,515.3995,,,,
42:15.2,120.8438,68.9625,515.5811,,,,
42:15.2,120.8063,68.925,515.6718,,,,
42:15.2,120.7875,68.8313,515.7928,,,,
42:15.2,120.8438,68.8875,515.823,,,,
42:15.3,121.05,68.8125,515.7928,,,,
42:15.3,120.9375,68.7375,515.9138,,,,
42:15.3,120.9,68.6813,515.8532,,,,
42:15.3,120.8813,68.55,515.8834,,,,
42:15.4,120.975,68.6063,515.7927,,,,
42:15.4,120.8625,68.625,515.7927,,,,
42:15.4,120.8625,68.6813,515.7625,,,,
42:15.4,120.825,68.5313,515.702,,,,
42:15.5,120.9562,68.6438,515.6415,,,,
42:15.5,121.125,68.7,515.46,,,,
42:15.5,121.1625,68.6438,515.6112,,,,
42:15.5,121.0313,68.7,515.5508,,,,
42:15.6,120.9563,68.7375,515.581,,,,
42:15.6,121.0125,68.6813,515.6415,,,,
42:15.6,121.0125,68.7375,515.6415,,,,
42:15.7,121.0313,68.7563,515.702,,,,
42:15.7,120.8625,68.7188,515.8533,,,,
42:15.7,120.8437,68.7375,515.9138,,,,
42:15.7,120.9,68.8125,516.065,,,,
42:15.8,121.05,68.8875,516.065,,,,
42:15.8,120.975,68.9437,516.1859,,,,
42:15.8,121.0313,68.9438,516.0045,,,,
42:15.9,121.05,68.8875,516.065,,,,
42:15.9,120.9938,68.9062,516.065,,,,
42:15.9,120.9563,68.85,516.0348,,,,
42:15.9,120.8438,68.8688,516.0348,,,,
42:16.0,120.7688,68.8125,515.823,,,,
42:16.0,120.7688,68.775,515.8835,,,,
42:16.0,120.9375,68.6813,515.7322,,,,
42:16.0,120.8438,68.7,515.9137,,,,
42:16.0,120.9563,68.7562,515.8835,,,,
42:16.1,121.0125,68.7375,515.7927,,,,
42:16.1,121.0125,68.775,515.944,,,,
42:16.1,121.0313,68.7563,516.0952,,,,
42:16.2,120.9938,68.7563,516.2162,,,,
42:16.2,120.9375,68.7,515.9742,,,,
42:16.2,120.9375,68.6813,516.0348,,,,
42:16.2,121.0313,68.6438,515.9742,,,,
42:16.3,120.9563,68.625,516.065,,,,
42:16.3,120.975,68.775,516.0347,,,,
42:16.3,120.9937,68.775,515.9138,,,,
42:16.3,121.0125,68.7563,515.9137,,,,
42:16.4,121.0125,68.85,515.9138,,,,
42:16.4,120.9938,69,516.2162,,,,
42:16.4,120.9188,69.0188,516.2767,,,,
42:16.5,120.9563,68.9813,516.2767,,,,
42:16.5,120.9563,69.0375,516.2465,,,,
42:16.5,120.9188,68.925,516.3373,,,,
42:16.5,120.9563,68.9438,516.3978,,,,
42:16.6,120.9563,68.9813,516.307,,,,
42:16.6,121.0875,68.9062,516.3675,,,,
42:16.6,121.0875,68.7563,516.3069,,,,
42:16.6,121.1063,68.775,516.4885,,,,
42:16.7,120.975,68.7938,516.428,,,,
42:16.7,120.9938,68.6625,516.3675,,,,
42:16.7,120.9938,68.7188,516.428,,,,
42:16.8,120.9375,68.775,516.2767,,,,
42:16.8,120.9375,68.7562,516.2767,,,,
42:16.8,120.8438,68.6813,516.2162,,,,
42:16.8,120.8812,68.6813,516.1558,,,,
42:16.8,120.8625,68.625,515.9138,,,,
42:16.9,120.9375,68.6813,516.0045,,,,
42:16.9,120.8438,68.7938,516.0045,,,,
42:16.9,120.8813,68.7,516.0045,,,,
42:17.0,120.9375,68.625,516.1255,,,,
42:17.0,120.9563,68.625,516.0045,,,,
42:17.0,120.975,68.7375,516.065,,,,
42:17.1,120.975,68.6063,516.1255,,,,
42:17.1,121.05,68.625,516.065,,,,
42:17.1,121.125,68.7563,516.065,,,,
42:17.1,121.1625,68.5875,516.186,,,,
42:17.1,121.125,68.625,516.2767,,,,
42:17.2,121.0875,68.6813,516.3675,,,,
42:17.2,121.05,68.6813,516.6095,,,,
42:17.2,121.05,68.625,516.549,,,,
42:17.2,121.0875,68.6813,516.3978,,,,
42:17.3,121.0313,68.7563,516.5792,,,,
42:17.3,120.9563,68.6438,516.549,,,,
42:17.3,120.9563,68.7375,516.5187,,,,
42:17.3,120.9375,68.775,516.4885,,,,
42:17.4,120.8625,68.7,516.3372,,,,
42:17.4,120.9938,68.5875,516.2162,,,,
42:17.4,120.9188,68.5312,516.307,,,,
42:17.5,120.9,68.5875,516.549,,,,
42:17.5,120.7688,68.5688,516.4582,,,,
42:17.5,120.6938,68.4375,516.5187,,,,
42:17.5,120.7125,68.3813,516.4885,,,,
42:17.6,120.6938,68.3063,516.4582,,,,
42:17.6,120.675,68.2688,516.6095,,,,
42:17.6,120.4875,68.2312,516.7607,,,,
42:17.6,120.3375,68.2125,516.7607,,,,
42:17.7,120.3375,68.1562,516.9725,,,,
42:17.7,120.3562,68.025,516.9423,,,,
42:17.7,120.4313,68.0625,516.9725,,,,
42:17.7,120.375,68.0813,517.0632,,,,
42:17.8,120.2812,68.0813,517.1238,,,,
42:17.8,120.3375,67.9875,517.1238,,,,
42:17.8,120.2812,67.9688,517.0935,,,,
42:17.9,120.45,68.0437,517.1238,,,,
42:17.9,120.3938,68.0062,516.912,,,,
42:17.9,120.4125,67.95,517.033,,,,
42:17.9,120.2625,67.95,517.0027,,,,
42:18.0,120.2625,67.8562,516.8818,,,,
42:18.0,120.3,67.7438,516.9423,,,,
42:18.0,120.3,67.8375,516.912,,,,
42:18.0,120.45,67.875,516.8212,,,,
42:18.1,120.4313,67.8187,516.8212,,,,
42:18.1,120.375,67.8938,516.791,,,,
42:18.1,120.3563,67.9125,516.8212,,,,
42:18.2,120.45,67.875,516.8514,,,,
42:18.2,120.4688,67.8562,516.8515,,,,
42:18.2,120.4125,67.95,516.8818,,,,
42:18.2,120.2625,67.9688,516.8515,,,,
42:18.2,120.0938,67.9688,517.033,,,,
42:18.3,120.1125,67.9875,517.0935,,,,
42:18.3,120.0938,67.9875,517.1842,,,,
42:18.3,120.075,68.1,517.275,,,,
42:18.4,120.075,68.0813,517.3052,,,,
42:18.4,119.8688,68.1375,517.4868,,,,
42:18.4,119.8688,68.1188,517.3657,,,,
42:18.4,119.8688,68.0438,517.5472,,,,
42:18.5,119.9438,68.1,517.4565,,,,
42:18.5,119.7938,68.1188,517.4565,,,,
42:18.5,119.9063,68.0438,517.517,,,,
42:18.5,119.925,67.8938,517.517,,,,
42:18.6,119.925,67.95,517.6077,,,,
42:18.6,119.925,67.9875,517.5775,,,,
42:18.6,120,67.9875,517.6985,,,,
42:18.6,120.075,68.0625,517.4867,,,,
42:18.7,120.0563,67.9875,517.4868,,,,
42:18.7,120.1875,67.8938,517.4565,,,,
42:18.7,120.0187,68.0063,517.396,,,,
42:18.7,120.0563,68.0813,517.5472,,,,
42:18.8,119.925,68.0625,517.4565,,,,
42:18.8,119.9063,68.0625,517.4263,,,,
42:18.8,119.85,68.0438,517.4263,,,,
42:18.9,119.8125,68.0625,517.396,,,,
42:18.9,119.8875,68.0813,517.4867,,,,
42:18.9,119.8875,68.1375,517.517,,,,
42:18.9,119.9625,67.9688,517.4868,,,,
42:18.9,119.9813,67.9313,517.3354,,,,
42:19.0,120.0188,67.9125,517.275,,,,
42:19.0,120.1125,67.875,517.275,,,,
42:19.0,120.1125,67.8375,517.1237,,,,
42:19.1,120.0563,67.7438,517.3354,,,,
42:19.1,119.8313,67.7438,517.1843,,,,
42:19.1,119.775,67.6312,517.1237,,,,
42:19.1,119.775,67.725,517.0027,,,,
42:19.2,119.7,67.6875,516.9725,,,,
42:19.2,119.775,67.6875,517.0935,,,,
42:19.2,119.775,67.6313,517.1842,,,,
42:19.3,119.8125,67.8,517.2448,,,,
42:19.3,119.9438,67.7812,517.275,,,,
42:19.3,120.1125,67.7625,517.2448,,,,
42:19.3,120.15,67.8187,517.1842,,,,
42:19.4,120.1125,67.8188,517.3052,,,,
42:19.4,120.1125,67.9125,517.3658,,,,
42:19.4,120.1125,67.9125,517.275,,,,
42:19.4,120.1313,68.1,517.2448,,,,
42:19.5,120.1125,67.9688,517.3657,,,,
42:19.5,120.0375,67.9313,517.1842,,,,
42:19.5,120.0563,67.9875,517.3354,,,,
42:19.5,120.0375,67.9688,517.4262,,,,
42:19.6,120.0563,67.9313,517.517,,,,
42:19.6,120.1312,67.8188,517.3657,,,,
42:19.6,120,67.8,517.517,,,,
42:19.6,120,67.7063,517.4262,,,,
42:19.7,120.0563,67.725,517.4565,,,,
42:19.7,120.0375,67.7625,517.5775,,,,
42:19.7,119.9813,67.725,517.5775,,,,
42:19.7,120.0563,67.875,517.5472,,,,
42:19.8,119.9813,67.9313,517.3355,,,,
42:19.8,119.9625,67.9875,517.4868,,,,
42:19.8,120.075,68.1,517.4262,,,,
42:19.8,120.1688,67.9875,517.396,,,,
42:19.9,120.075,68.025,517.3052,,,,
42:19.9,120.15,68.0812,517.275,,,,
42:19.9,120.2063,68.1937,517.3355,,,,
42:20.0,120.075,68.175,517.3657,,,,
42:20.0,120.1875,68.175,517.517,,,,
42:20.0,120.15,68.2313,517.4565,,,,
42:20.0,120.2063,68.1938,517.3657,,,,
42:20.1,120.1125,68.3063,517.517,,,,
42:20.1,120.1688,68.2875,517.517,,,,
42:20.1,120.1688,68.2688,517.6077,,,,
42:20.1,120.15,68.2875,517.517,,,,
42:20.2,120.1875,68.1938,517.5472,,,,
42:20.2,120.1875,68.2688,517.517,,,,
42:20.2,120.1875,68.3063,517.6078,,,,
42:20.2,120.2063,68.4187,517.6683,,,,
42:20.3,120.225,68.4375,517.6682,,,,
42:20.3,120.2812,68.4375,517.7288,,,,
42:20.3,120.3187,68.4,517.6683,,,,
42:20.4,120.3563,68.2688,517.6683,,,,
42:20.4,120.3938,68.3438,517.5472,,,,
42:20.4,120.3938,68.3063,517.6077,,,,
42:20.5,120.375,68.2687,517.5775,,,,
42:20.5,120.2812,68.2313,517.638,,,,
42:20.5,120.3375,68.2125,517.5775,,,,
42:20.5,120.2437,68.2312,517.517,,,,
42:20.5,120.2063,68.2875,517.4867,,,,
42:20.6,120.2438,68.2875,517.3959,,,,
42:20.6,120.2438,68.2313,517.275,,,,
42:20.6,120.225,68.1938,517.3052,,,,
42:20.7,120.3187,68.2125,517.275,,,,
42:20.7,120.4125,68.0813,517.2145,,,,
42:20.7,120.4688,68.0438,517.1843,,,,
42:20.7,120.5813,68.0625,517.1843,,,,
42:20.8,120.5813,68.1938,517.0935,,,,
42:20.8,120.5813,68.325,517.2145,,,,
42:20.8,120.6,68.3625,517.3657,,,,
42:20.8,120.6188,68.4188,517.3052,,,,
42:20.9,120.6375,68.3812,517.3657,,,,
42:20.9,120.6563,68.325,517.4564,,,,
42:20.9,120.4875,68.4,517.5775,,,,
42:20.9,120.3375,68.3438,517.517,,,,
42:21.0,120.3938,68.2875,517.6078,,,,
42:21.0,120.3,68.1562,517.7287,,,,
42:21.0,120.3,68.1188,517.6381,,,,
42:21.0,120.375,68.0063,517.6078,,,,
42:21.1,120.3,67.95,517.5775,,,,
42:21.1,120.15,67.95,517.4565,,,,
42:21.1,120.3,67.8938,517.1843,,,,
42:21.1,120.375,67.875,517.2145,,,,
42:21.2,120.3188,67.7625,517.2448,,,,
42:21.2,120.3375,67.8188,517.0632,,,,
42:21.2,120.3,67.7438,517.033,,,,
42:21.3,120.2625,67.725,517.0935,,,,
42:21.3,120.2625,67.8375,516.912,,,,
42:21.3,120.2812,67.8188,517.0935,,,,
42:21.3,120.2438,68.025,517.1237,,,,
42:21.4,120.3,68.1375,517.0632,,,,
42:21.4,120.2438,68.2313,516.9725,,,,
42:21.4,120.2063,68.25,516.9725,,,,
42:21.4,120.2812,68.3625,517.1843,,,,
42:21.5,120.2625,68.475,517.0027,,,,
42:21.5,120.3188,68.5312,517.0935,,,,
42:21.5,120.3187,68.5125,517.033,,,,
